question,intent,answer
 احسب فاتورتك في الكهرباء,Calculate_your_bill_(electricity)_(electricity_platform),"{'custom': {'Answer': 'احسب فاتورتك (الكهرباء)\n \n\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/CCC/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :نوع النشاط\nكمية الاستهلاك', 'Name': 'احسب فاتورتك (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 كيف يمكنني تركيب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 ما هي الخطوات اللازمة لتركيب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 هل يمكنكم تزويدي بالمعلومات اللازمة لتركيب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 هل يوجد دليل لتركيب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 ما هي المتطلبات اللازمة لتركيب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 هل يمكنني تركيب عداد قانوني لأول مرة في الكهرباء بنفسي؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 ما هي الأدوات اللازمة لتركيب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 هل يمكنني الحصول على دعم فني لتركيب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 ما هي الخطوات التي يجب اتباعها لتركيب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 هل يمكنني الحصول على مساعدة في تركيب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 ازاي اركب عداد قانوني لأول مرة في الكهرباء يا جدعان؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 ممكن حد يقولي ازاي اركب عداد قانوني لأول مرة في الكهرباء؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 انا عايز اركب عداد قانوني لأول مرة في الكهرباء، ايه الخطوات يا جدعان؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 ازاي اركب عداد قانوني لأول مرة في الكهرباء بنفسي؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
 ممكن حد يقولي ازاي اركب عداد قانوني لأول مرة في الكهرباء بدون ما اتصل بحد؟,Installing_a_legal_meter_for_the_first_time_(electricity)_(electricity_platform),"{'custom': {'Answer': 'تركيب عداد قانوني لأول مرة (الكهرباء)\n \nطلب المشترك تركيب عداد جديد بالوحدة لاول مرة (العقار به وصلة ارضية)\n \nموقع الخدمة :https://eservices.eehc.gov.eg/services/LMIFT/add\n \nالمستندات المطلوبة :\n \nالمتطلبات :هل العقار به تيار\nوحدات سكنية\nوحدات تجارية\nوحدات إدارية\nوحدات خدمات', 'Name': 'تركيب عداد قانوني لأول مرة (الكهرباء)  (منصة الكهرباء) ', 'Action': [], 'Type': None}}"
